frame	cX	cY	area	minI	maxI	meanI	camera	tank	cXtank	match_status
21424	2222	297	663.5	181.0	255.0	238.93203883495147	right	right_tank1	160.0	match
21424	455	312	239.5	181.0	255.0	237.2111111111111	left	left_tank1	270.0	
21424	2345	340	270.0	181.0	255.0	236.09271523178808	right	right_tank1	283.0	xdif
21425	324	276	652.5	0.0	255.0	231.79494382022472	left	left_tank1	139.0	match
21425	324	263	18.0	0.0	200.0	192.80769230769232	left	left_tank1	139.0	xdif
21425	2222	297	623.5	181.0	255.0	238.19794721407624	right	right_tank1	160.0	match
21425	454	312	240.0	181.0	255.0	235.6	left	left_tank1	269.0	
21425	2344	339	263.0	181.0	255.0	234.09183673469383	right	right_tank1	282.0	xdif
21426	324	276	643.0	175.0	255.0	235.55274261603373	left	left_tank1	139.0	match
21426	2223	297	619.0	181.0	255.0	233.0922401171303	right	right_tank1	161.0	match
21426	454	312	247.0	181.0	255.0	236.59712230215828	left	left_tank1	269.0	match
21426	2344	339	248.0	181.0	255.0	233.6524822695036	right	right_tank1	282.0	match
21427	325	275	693.5	175.0	255.0	235.74278215223097	left	left_tank1	140.0	match
21427	2223	297	607.0	182.0	255.0	235.67873303167423	right	right_tank1	161.0	match
21427	453	311	245.5	181.0	255.0	238.90613718411552	left	left_tank1	268.0	match
21427	2345	339	230.5	181.0	255.0	234.5265151515152	right	right_tank1	283.0	match
21428	325	275	681.5	181.0	255.0	227.6199460916442	left	left_tank1	140.0	match
21428	2222	299	628.0	181.0	255.0	236.3788098693759	right	right_tank1	160.0	match
21428	453	311	226.0	181.0	255.0	239.4692307692308	left	left_tank1	268.0	match
21428	2344	340	219.5	181.0	255.0	234.8333333333333	right	right_tank1	282.0	match
21429	325	275	640.0	181.0	255.0	231.4494382022472	left	left_tank1	140.0	match
21429	2223	299	613.5	181.0	255.0	235.50147492625368	right	right_tank1	161.0	match
21429	454	311	195.5	181.0	255.0	240.0308370044053	left	left_tank1	269.0	match
21429	2344	340	227.5	181.0	255.0	235.5916030534351	right	right_tank1	282.0	match
21430	324	275	639.5	181.0	255.0	232.3668555240793	left	left_tank1	139.0	match
21430	2222	299	621.0	176.0	255.0	235.2744525547445	right	right_tank1	160.0	match
21430	454	310	205.0	170.0	255.0	237.41949152542367	left	left_tank1	269.0	match
21430	2344	339	224.0	181.0	255.0	236.50384615384613	right	right_tank1	282.0	match
21431	325	276	618.0	181.0	255.0	231.7071742313324	left	left_tank1	140.0	match
21431	2223	299	590.0	181.0	255.0	233.51004636785163	right	right_tank1	161.0	match
21431	452	310	210.0	171.0	255.0	236.1375	left	left_tank1	267.0	match
21431	2343	339	207.5	181.0	255.0	235.24789915966383	right	right_tank1	281.0	match
21432	2226	277	84.5	181.0	255.0	220.19444444444443	right	right_tank1	164.0	match
21432	325	277	638.0	181.0	255.0	234.3352353780314	left	left_tank1	140.0	match
21432	2223	303	455.0	181.0	255.0	236.789156626506	right	right_tank1	161.0	
21432	452	310	212.5	168.0	255.0	235.5767634854772	left	left_tank1	267.0	match
21432	2343	339	207.5	181.0	255.0	235.135593220339	right	right_tank1	281.0	match
21433	2227	277	91.5	181.0	255.0	219.6206896551724	right	right_tank1	165.0	match
21433	324	276	599.0	181.0	255.0	234.3021148036254	left	left_tank1	139.0	match
21433	2223	303	457.0	181.0	255.0	237.46	right	right_tank1	161.0	
21433	452	310	217.5	178.0	255.0	234.3534136546185	left	left_tank1	267.0	match
21433	2343	340	225.5	181.0	255.0	237.20849420849424	right	right_tank1	281.0	match
21434	326	277	617.0	181.0	255.0	233.98978102189776	left	left_tank1	141.0	match
21434	2223	299	591.5	181.0	255.0	234.2951070336392	right	right_tank1	161.0	match
21434	451	311	252.5	181.0	255.0	236.09407665505228	left	left_tank1	266.0	match
21434	2343	339	186.0	181.0	255.0	238.375	right	right_tank1	281.0	match
21435	326	277	584.0	181.0	255.0	233.63875968992247	left	left_tank1	141.0	match
21435	2223	299	586.5	181.0	255.0	235.6338461538461	right	right_tank1	161.0	match
21435	451	312	236.5	181.0	255.0	235.3703703703704	left	left_tank1	266.0	match
21435	2342	339	218.0	181.0	255.0	243.44621513944224	right	right_tank1	280.0	match
21436	325	278	596.5	181.0	255.0	233.25266362252663	left	left_tank1	140.0	match
21436	2223	300	574.5	181.0	255.0	235.36320754716985	right	right_tank1	161.0	match
21436	451	311	223.5	181.0	255.0	236.6929133858268	left	left_tank1	266.0	match
21436	2341	339	214.5	182.0	255.0	244.23387096774192	right	right_tank1	279.0	match
21437	327	257	108.0	181.0	253.0	221.3037037037037	left	left_tank1	142.0	match
21437	324	283	463.5	181.0	255.0	240.16435643564355	left	left_tank1	139.0	xdif
21437	2223	300	538.0	181.0	255.0	237.16333333333336	right	right_tank1	161.0	match
21437	451	312	228.5	181.0	255.0	234.984555984556	left	left_tank1	266.0	
21437	2341	340	222.0	181.0	255.0	244.2023346303502	right	right_tank1	279.0	xdif
21438	328	254	74.5	183.0	253.0	223.1914893617021	left	left_tank1	143.0	match
21438	326	283	465.5	181.0	255.0	233.5079051383399	left	left_tank1	141.0	xdif
21438	2223	301	538.5	181.0	255.0	236.945	right	right_tank1	161.0	match
21438	450	311	252.0	181.0	255.0	238.1914893617021	left	left_tank1	265.0	
21438	2341	339	218.0	181.0	255.0	243.18326693227093	right	right_tank1	279.0	xdif
21439	327	257	116.5	181.0	255.0	224.82352941176472	left	left_tank1	142.0	match
21439	325	284	501.0	181.0	255.0	236.72242647058823	left	left_tank1	140.0	xdif
21439	451	311	206.5	182.0	255.0	237.53164556962025	left	left_tank1	266.0	
21439	2223	300	531.0	181.0	255.0	237.35521885521885	right	right_tank1	161.0	match
21439	2342	339	203.5	181.0	255.0	243.6468085106383	right	right_tank1	280.0	xdif
21440	327	257	111.0	181.0	255.0	228.6258992805756	left	left_tank1	142.0	match
21440	324	284	466.5	181.0	255.0	237.34765625	left	left_tank1	139.0	xdif
21440	2223	300	523.0	181.0	255.0	236.75340136054425	right	right_tank1	161.0	match
21440	449	310	189.5	181.0	255.0	233.1720930232558	left	left_tank1	264.0	
21440	2342	338	194.0	181.0	255.0	240.5495495495496	right	right_tank1	280.0	xdif
21441	328	257	103.5	180.0	255.0	229.91338582677164	left	left_tank1	143.0	match
21441	324	284	444.5	181.0	255.0	237.70961145194275	left	left_tank1	139.0	xdif
21441	2224	300	580.5	181.0	255.0	237.8485316846986	right	right_tank1	162.0	match
21441	450	311	210.0	181.0	255.0	235.1680672268908	left	left_tank1	265.0	
21441	2341	338	234.0	181.0	255.0	239.30075187969925	right	right_tank1	279.0	xdif
21442	328	257	100.5	181.0	255.0	224.3515625	left	left_tank1	143.0	match
21442	325	285	484.0	181.0	255.0	233.8503787878788	left	left_tank1	140.0	xdif
21442	2223	301	521.5	181.0	255.0	238.00510204081635	right	right_tank1	161.0	match
21442	449	310	245.0	182.0	255.0	238.4290909090909	left	left_tank1	264.0	
21442	2341	339	238.5	181.0	255.0	240.50364963503648	right	right_tank1	279.0	xdif
21443	327	255	103.5	181.0	255.0	219.4	left	left_tank1	142.0	match
21443	2226	275	65.5	182.0	255.0	226.1428571428572	right	right_tank1	164.0	match
21443	325	285	447.5	181.0	255.0	235.00204498977507	left	left_tank1	140.0	match
21443	2223	305	483.0	181.0	255.0	239.6590476190476	right	right_tank1	161.0	match
21443	448	310	216.5	181.0	255.0	234.1056910569106	left	left_tank1	263.0	match
21443	2340	339	227.5	181.0	255.0	242.1444866920152	right	right_tank1	278.0	match
21444	328	255	65.0	181.0	255.0	227.2469135802469	left	left_tank1	143.0	match
21444	2226	276	80.5	181.0	255.0	223.0707070707071	right	right_tank1	164.0	match
21444	324	284	448.0	181.0	255.0	236.4938524590164	left	left_tank1	139.0	match
21444	449	310	178.5	181.0	255.0	234.5625	left	left_tank1	264.0	match
21444	2223	305	425.0	181.0	255.0	237.8170212765957	right	right_tank1	161.0	match
21444	2339	338	205.0	181.0	255.0	234.80769230769232	right	right_tank1	277.0	match
21445	328	256	67.5	181.0	255.0	225.5058823529412	left	left_tank1	143.0	match
21445	2226	275	63.5	182.0	240.0	219.15	right	right_tank1	164.0	match
21445	325	286	487.5	181.0	255.0	236.7490566037736	left	left_tank1	140.0	match
21445	448	310	183.0	182.0	255.0	237.849765258216	left	left_tank1	263.0	match
21445	2223	307	426.5	181.0	255.0	235.4098712446352	right	right_tank1	161.0	match
21445	2339	338	203.5	181.0	255.0	236.2121212121212	right	right_tank1	277.0	match
21446	328	256	44.5	181.0	198.0	201.53333333333333	left	left_tank1	143.0	match
21446	2226	274	55.5	181.0	233.0	214.9142857142857	right	right_tank1	164.0	match
21446	325	285	426.0	181.0	255.0	233.81156316916488	left	left_tank1	140.0	match
21446	449	310	150.0	181.0	255.0	222.0056179775281	left	left_tank1	264.0	match
21446	2222	306	432.5	181.0	255.0	229.5557894736842	right	right_tank1	160.0	match
21446	2340	338	168.0	181.0	255.0	234.50777202072533	right	right_tank1	278.0	match
21447	329	256	64.0	181.0	226.0	209.8148148148148	left	left_tank1	144.0	match
21447	2226	274	51.0	183.0	233.0	215.0909090909091	right	right_tank1	164.0	match
21447	325	285	456.5	181.0	255.0	233.39053254437871	left	left_tank1	140.0	match
21447	449	310	136.5	181.0	255.0	223.1030303030303	left	left_tank1	264.0	match
21447	2223	306	433.0	181.0	255.0	232.7941176470588	right	right_tank1	161.0	match
21447	2338	339	204.0	181.0	255.0	234.8851063829788	right	right_tank1	276.0	match
21448	329	255	64.5	181.0	226.0	211.47619047619045	left	left_tank1	144.0	match
21448	2227	276	56.5	181.0	255.0	226.0810810810811	right	right_tank1	165.0	match
21448	325	286	490.0	181.0	255.0	234.92265193370167	left	left_tank1	140.0	match
21448	449	309	152.0	181.0	255.0	230.29891304347825	left	left_tank1	264.0	match
21448	2223	307	409.0	181.0	255.0	234.1629955947137	right	right_tank1	161.0	match
21448	2339	339	188.5	181.0	255.0	236.9633027522936	right	right_tank1	277.0	match
21449	328	255	65.5	181.0	240.0	214.94047619047612	left	left_tank1	143.0	match
21449	2226	275	56.5	182.0	255.0	224.6125	right	right_tank1	164.0	match
21449	326	285	433.0	181.0	255.0	234.63731656184487	left	left_tank1	141.0	match
21449	448	309	156.5	181.0	255.0	228.33516483516485	left	left_tank1	263.0	match
21449	2223	306	414.0	181.0	255.0	234.55652173913043	right	right_tank1	161.0	match
21449	2339	338	185.0	181.0	255.0	236.4719626168224	right	right_tank1	277.0	match
21450	328	254	57.0	180.0	253.0	214.48684210526315	left	left_tank1	143.0	match
21450	2226	276	60.0	183.0	255.0	226.625	right	right_tank1	164.0	match
21450	325	286	459.5	181.0	255.0	234.66863905325445	left	left_tank1	140.0	match
21450	448	309	139.5	182.0	255.0	232.40718562874247	left	left_tank1	263.0	match
21450	2223	307	419.5	0.0	255.0	235.6903225806452	right	right_tank1	161.0	match
21450	2339	337	174.5	181.0	255.0	237.035	right	right_tank1	277.0	match
21451	328	256	48.5	181.0	255.0	225.48571428571427	left	left_tank1	143.0	match
21451	2226	277	56.5	181.0	255.0	220.32467532467533	right	right_tank1	164.0	match
21451	325	286	421.0	181.0	255.0	234.86021505376343	left	left_tank1	140.0	match
21451	447	309	168.0	181.0	255.0	233.99497487437185	left	left_tank1	262.0	match
21451	2223	305	400.0	0.0	255.0	236.47651006711408	right	right_tank1	161.0	match
21451	2339	338	194.5	182.0	255.0	234.5560538116592	right	right_tank1	277.0	match
21452	327	256	50.5	181.0	255.0	226.1	left	left_tank1	142.0	match
21452	2226	276	58.0	181.0	255.0	223.986301369863	right	right_tank1	164.0	match
21452	325	286	377.5	181.0	255.0	236.95961995249408	left	left_tank1	140.0	match
21452	446	310	164.0	181.0	255.0	236.8820512820513	left	left_tank1	261.0	match
21452	2223	306	417.5	181.0	255.0	233.5399568034557	right	right_tank1	161.0	match
21452	2338	338	190.5	181.0	255.0	235.2798165137615	right	right_tank1	276.0	match
21453	327	256	46.0	181.0	255.0	226.7301587301587	left	left_tank1	142.0	match
21453	2227	275	51.0	181.0	255.0	226.23076923076923	right	right_tank1	165.0	match
21453	325	285	383.0	181.0	255.0	235.17330210772835	left	left_tank1	140.0	match
21453	446	310	179.5	181.0	255.0	237.84360189573465	left	left_tank1	261.0	match
21453	2223	306	373.0	181.0	255.0	234.92470588235287	right	right_tank1	161.0	match
21453	2338	338	180.0	182.0	255.0	236.26570048309176	right	right_tank1	276.0	match
21454	328	255	40.0	181.0	255.0	227.98148148148147	left	left_tank1	143.0	match
21454	2227	274	41.0	181.0	255.0	224.1636363636364	right	right_tank1	165.0	match
21454	324	286	408.5	0.0	255.0	232.60792951541853	left	left_tank1	139.0	match
21454	446	310	181.0	181.0	255.0	235.44811320754715	left	left_tank1	261.0	match
21454	2223	307	374.0	0.0	255.0	234.91706161137444	right	right_tank1	161.0	match
21454	2337	338	182.0	181.0	255.0	236.6937799043062	right	right_tank1	275.0	match
21455	327	252	34.5	182.0	240.0	217.45652173913044	left	left_tank1	142.0	match
21455	2227	273	44.5	181.0	255.0	222.83050847457628	right	right_tank1	165.0	match
21455	324	285	425.0	181.0	255.0	233.88059701492537	left	left_tank1	139.0	match
21455	445	310	165.5	181.0	255.0	232.9435897435897	left	left_tank1	260.0	match
21455	2223	307	390.0	0.0	255.0	234.36529680365297	right	right_tank1	161.0	match
21455	2337	338	188.0	181.0	255.0	235.8148148148148	right	right_tank1	275.0	match
21456	328	254	44.0	181.0	255.0	225.280701754386	left	left_tank1	143.0	match
21456	2227	274	61.0	182.0	255.0	229.3717948717949	right	right_tank1	165.0	match
21456	325	287	404.5	181.0	255.0	234.078125	left	left_tank1	140.0	match
21456	446	309	133.0	181.0	255.0	226.5833333333333	left	left_tank1	261.0	match
21456	2223	307	376.0	0.0	255.0	233.8855140186916	right	right_tank1	161.0	match
21456	2337	338	195.5	181.0	255.0	237.1517857142857	right	right_tank1	275.0	match
21457	328	254	38.0	182.0	255.0	226.3	left	left_tank1	143.0	match
21457	2227	275	41.0	181.0	253.0	219.0909090909091	right	right_tank1	165.0	match
21457	324	287	396.0	181.0	255.0	233.4920273348519	left	left_tank1	139.0	match
21457	445	310	156.0	181.0	255.0	229.19565217391303	left	left_tank1	260.0	match
21457	2222	307	371.5	0.0	255.0	235.4508393285372	right	right_tank1	160.0	match
21457	2336	337	207.0	181.0	255.0	237.02966101694915	right	right_tank1	274.0	match
21458	326	254	33.0	182.0	255.0	216.06666666666663	left	left_tank1	141.0	match
21458	2226	275	37.5	182.0	255.0	225.1372549019608	right	right_tank1	164.0	match
21458	324	288	451.5	0.0	255.0	232.8571428571429	left	left_tank1	139.0	match
21458	446	308	143.0	181.0	255.0	229.9349112426036	left	left_tank1	261.0	match
21458	2223	308	377.5	0.0	255.0	234.67529411764704	right	right_tank1	161.0	match
21458	2337	337	159.0	181.0	255.0	235.8225806451613	right	right_tank1	275.0	match
21459	327	255	40.0	181.0	255.0	219.27777777777777	left	left_tank1	142.0	match
21459	2225	274	43.0	182.0	255.0	223.7894736842105	right	right_tank1	163.0	match
21459	324	287	410.0	0.0	255.0	233.8543046357616	left	left_tank1	139.0	match
21459	444	309	162.5	181.0	255.0	231.4627659574468	left	left_tank1	259.0	match
21459	2223	307	413.5	0.0	255.0	235.71520342612425	right	right_tank1	161.0	match
21459	2337	337	156.0	181.0	255.0	238.5573770491804	right	right_tank1	275.0	match
21460	327	254	34.5	181.0	255.0	220.29166666666663	left	left_tank1	142.0	match
21460	2225	275	53.0	182.0	255.0	229.9558823529412	right	right_tank1	163.0	match
21460	324	288	419.0	181.0	255.0	240.1118279569893	left	left_tank1	139.0	match
21460	444	310	165.0	181.0	255.0	226.3626943005181	left	left_tank1	259.0	match
21460	2223	308	369.0	0.0	255.0	238.20574162679424	right	right_tank1	161.0	match
21460	2336	337	176.5	181.0	255.0	239.5170731707317	right	right_tank1	274.0	match
21461	328	255	31.0	181.0	247.0	215.375	left	left_tank1	143.0	match
21461	2226	272	35.5	192.0	255.0	236.79166666666663	right	right_tank1	164.0	match
21461	324	288	394.5	176.0	255.0	240.81179138322	left	left_tank1	139.0	match
21461	445	308	125.5	182.0	255.0	226.47651006711408	left	left_tank1	260.0	match
21461	2222	308	380.0	181.0	255.0	239.4720930232558	right	right_tank1	160.0	match
21461	2335	338	156.0	181.0	255.0	238.4010989010989	right	right_tank1	273.0	match
21462	328	254	17.5	190.0	247.0	221.03571428571428	left	left_tank1	143.0	match
21462	2226	274	35.5	182.0	255.0	232.85416666666663	right	right_tank1	164.0	match
21462	324	287	362.0	181.0	255.0	237.64778325123152	left	left_tank1	139.0	match
21462	444	309	136.5	181.0	255.0	228.45398773006136	left	left_tank1	259.0	match
21462	2222	308	328.5	0.0	255.0	237.8870967741936	right	right_tank1	160.0	match
21462	2335	338	162.0	182.0	255.0	237.73796791443849	right	right_tank1	273.0	match
21463	323	289	337.0	181.0	255.0	236.54353562005275	left	left_tank1	138.0	match
21463	443	309	147.0	181.0	255.0	223.5909090909091	left	left_tank1	258.0	match
21463	2222	310	316.0	181.0	255.0	231.26610644257704	right	right_tank1	160.0	match
21463	2334	337	156.5	181.0	255.0	229.29834254143643	right	right_tank1	272.0	match
21464	326	264	14.0	181.0	224.0	208.1818181818182	left	left_tank1	141.0	match
21464	2226	273	21.0	182.0	248.0	216.8333333333333	right	right_tank1	164.0	match
21464	323	289	341.0	181.0	255.0	238.2098445595855	left	left_tank1	138.0	match
21464	444	309	123.0	181.0	255.0	226.5974025974026	left	left_tank1	259.0	match
21464	2222	310	293.5	181.0	255.0	232.2212389380531	right	right_tank1	160.0	match
21464	2334	337	142.5	181.0	255.0	230.12121212121207	right	right_tank1	272.0	match
21465	325	252	15.0	182.0	213.0	205.8695652173913	left	left_tank1	140.0	match
21465	2226	273	35.0	181.0	255.0	222.4375	right	right_tank1	164.0	match
21465	324	288	362.0	181.0	255.0	238.45073891625617	left	left_tank1	139.0	match
21465	444	309	119.5	181.0	255.0	221.6040268456376	left	left_tank1	259.0	match
21465	2222	310	314.0	181.0	255.0	232.8077994428969	right	right_tank1	160.0	match
21465	2334	337	149.5	181.0	255.0	230.4450867052023	right	right_tank1	272.0	match
21466	323	290	353.5	181.0	255.0	236.13065326633165	left	left_tank1	138.0	match
21466	443	309	123.0	164.0	255.0	218.6510067114094	left	left_tank1	258.0	match
21466	446	307	10.5	164.0	226.0	201.64705882352945	left	left_tank1	261.0	
21466	2221	312	241.0	181.0	255.0	233.0106382978724	right	right_tank1	159.0	match
21466	2334	337	140.0	181.0	255.0	232.45398773006136	right	right_tank1	272.0	match
21467	2227	274	13.5	182.0	255.0	220.04761904761904	right	right_tank1	165.0	
21467	323	290	352.0	181.0	255.0	235.74242424242425	left	left_tank1	138.0	match
21467	442	308	139.5	181.0	255.0	229.19642857142856	left	left_tank1	257.0	match
21467	2221	310	286.5	181.0	255.0	233.67455621301767	right	right_tank1	159.0	match
21467	2334	337	144.0	181.0	255.0	231.72619047619045	right	right_tank1	272.0	match
21468	2225	274	10.5	181.0	255.0	223.41176470588235	right	right_tank1	163.0	
21468	324	290	295.0	181.0	255.0	231.10263929618768	left	left_tank1	139.0	match
21468	443	308	147.0	181.0	255.0	230.1453488372093	left	left_tank1	258.0	match
21468	2221	310	289.0	181.0	255.0	234.52941176470588	right	right_tank1	159.0	match
21468	2334	336	137.0	182.0	255.0	233.6172839506173	right	right_tank1	272.0	match
21469	323	291	323.0	0.0	255.0	231.1355013550136	left	left_tank1	138.0	match
21469	443	309	122.5	182.0	255.0	232.8287671232877	left	left_tank1	258.0	match
